OrderID,OrderDate,CustomerID,Product,Category,Quantity,UnitPrice,Revenue,Profit
19773,2023-02-06,4954,Hair Dryer,Beauty,5,31.22,156.1,26.51
19774,2022-02-01,2513,Dress,Clothing,2,48.17,96.34,17.13
19775,2023-09-15,1992,Blender,Home & Kitchen,5,135.4,677.0,107.19
19776,2022-07-03,4782,Shampoo,Beauty,1,73.62,73.62,19.36
19777,2022-10-31,1715,Treadmill,Sports,4,119.06,476.24,66.81
19778,2023-08-05,400,Jacket,Clothing,3,50.04,150.12,27.49
19779,2022-10-18,2082,Blender,Home & Kitchen,1,48.21,48.21,13.85
19780,2023-09-18,1404,Laptop,Electronics,1,152.95,152.95,38.44
19781,2023-08-31,456,Vacuum Cleaner,Home & Kitchen,5,192.89,964.45,200.03
19782,2022-11-06,2743,Shampoo,Beauty,3,160.26,480.78,125.18
19783,2022-03-20,1513,Hair Dryer,Beauty,3,77.65,232.95,36.6
19784,2023-01-03,3757,Skincare Set,Beauty,4,46.83,187.32,28.16
19785,2023-10-26,4129,Cycling Helmet,Sports,2,91.43,182.86,53.31
19786,2022-08-25,20,Jacket,Clothing,4,20.46,81.84,23.85
19787,2022-03-30,2981,Smartphone,Electronics,4,191.47,765.88,226.34
19788,2023-11-16,523,Cycling Helmet,Sports,1,96.67,96.67,10.35
19789,2022-10-28,1738,Laptop,Electronics,5,70.32,351.6,83.2
19790,2023-11-07,1499,Jacket,Clothing,3,195.83,587.49,145.31
19791,2023-03-04,1944,Tennis Racket,Sports,2,158.58,317.16,47.94
19792,2023-08-14,1002,Laptop,Electronics,1,114.97,114.97,23.21
19793,2023-07-31,1670,Headphones,Electronics,2,156.0,312.0,87.11
19794,2022-04-26,1692,Cookware Set,Home & Kitchen,5,38.23,191.15,24.49
19795,2022-06-30,2977,Air Fryer,Home & Kitchen,4,60.89,243.56,61.44
19796,2024-01-24,3851,Cookware Set,Home & Kitchen,4,140.43,561.72,138.95
19797,2022-07-23,4888,Perfume,Beauty,4,64.52,258.08,53.54
19798,2023-04-19,4299,Vacuum Cleaner,Home & Kitchen,3,111.55,334.65,92.3
19799,2022-12-31,2124,Dress,Clothing,3,167.22,501.66,148.13
19800,2022-06-04,870,Microwave,Home & Kitchen,1,109.61,109.61,24.58
19801,2022-01-29,1649,Microwave,Home & Kitchen,1,42.46,42.46,7.66
19802,2022-01-12,1020,Skincare Set,Beauty,1,156.58,156.58,22.81
19803,2022-11-26,1698,Yoga Mat,Sports,1,87.69,87.69,12.76
19804,2022-08-24,4799,Jeans,Clothing,4,142.38,569.52,142.56
19805,2023-09-02,2916,Perfume,Beauty,5,124.13,620.65,71.5
19806,2022-03-21,4300,Yoga Mat,Sports,1,179.09,179.09,24.97
19807,2022-12-17,4775,Vacuum Cleaner,Home & Kitchen,2,194.62,389.24,93.62
19808,2022-10-23,2127,Cycling Helmet,Sports,4,151.01,604.04,128.15
19809,2022-11-24,4611,Headphones,Electronics,2,140.69,281.38,39.04
19810,2023-01-22,4515,Yoga Mat,Sports,1,130.87,130.87,21.5
19811,2022-08-01,1565,Cookware Set,Home & Kitchen,1,121.67,121.67,25.36
19812,2022-04-08,2760,Laptop,Electronics,1,180.28,180.28,33.87
19813,2022-04-28,446,Makeup Kit,Beauty,5,52.25,261.25,75.06
19814,2022-10-27,68,Yoga Mat,Sports,4,112.22,448.88,45.38
19815,2022-10-18,508,Jacket,Clothing,1,193.31,193.31,23.37
19816,2023-06-08,4140,Jeans,Clothing,2,129.72,259.44,72.9
19817,2022-10-08,3905,Smartphone,Electronics,2,72.14,144.28,38.21
19818,2022-08-12,4393,Blender,Home & Kitchen,2,192.07,384.14,55.87
19819,2023-01-28,304,T-Shirt,Clothing,1,68.2,68.2,15.61
19820,2024-01-17,3145,Smartwatch,Electronics,2,61.09,122.18,19.15
19821,2022-07-15,3273,Air Fryer,Home & Kitchen,5,132.07,660.35,190.78
19822,2023-04-15,4000,Treadmill,Sports,4,27.08,108.32,20.44
19823,2023-09-11,761,Hair Dryer,Beauty,2,96.65,193.3,31.77
19824,2022-05-01,31,Cookware Set,Home & Kitchen,4,44.9,179.6,33.11
19825,2023-07-17,1167,Smartphone,Electronics,2,13.38,26.76,4.64
19826,2022-05-22,1607,Jacket,Clothing,4,120.24,480.96,63.9
19827,2023-01-11,1275,Tablet,Electronics,3,65.43,196.29,47.93
19828,2023-03-30,3445,Tennis Racket,Sports,1,136.35,136.35,29.72
19829,2022-03-17,247,Dress,Clothing,4,164.22,656.88,125.25
19830,2023-04-04,2764,Dumbbells,Sports,4,117.31,469.24,106.09
19831,2023-04-28,4436,Perfume,Beauty,1,152.9,152.9,42.75
19832,2023-10-14,1333,Makeup Kit,Beauty,2,29.54,59.08,9.01
19833,2023-02-14,3830,Yoga Mat,Sports,4,186.53,746.12,151.76
19834,2022-10-16,1005,Dress,Clothing,5,67.0,335.0,55.44
19835,2023-12-29,55,Dumbbells,Sports,1,54.08,54.08,8.93
19836,2023-11-14,1807,T-Shirt,Clothing,5,181.7,908.5,126.39
19837,2023-05-05,2515,Tennis Racket,Sports,5,142.13,710.65,139.78
19838,2022-10-05,4204,Jeans,Clothing,4,154.76,619.04,103.08
19839,2023-11-10,2671,Cycling Helmet,Sports,1,199.38,199.38,24.54
19840,2023-04-29,3170,Laptop,Electronics,5,65.73,328.65,87.72
19841,2022-07-27,2340,Sneakers,Clothing,4,38.5,154.0,42.28
19842,2024-01-16,4914,Treadmill,Sports,2,186.84,373.68,76.49
19843,2023-03-04,108,Jeans,Clothing,4,43.73,174.92,17.62
19844,2023-09-28,2199,Dumbbells,Sports,4,167.5,670.0,198.65
19845,2022-01-06,3645,Yoga Mat,Sports,4,73.7,294.8,68.9
19846,2022-06-20,2669,Jeans,Clothing,2,107.1,214.2,60.14
19847,2022-04-24,1423,Skincare Set,Beauty,3,146.26,438.78,98.39
19848,2023-04-28,1012,Hair Dryer,Beauty,2,32.38,64.76,17.96
19849,2023-04-16,1613,Jacket,Clothing,4,143.31,573.24,138.99
19850,2023-09-12,2890,Jeans,Clothing,1,127.47,127.47,23.5
19851,2023-11-28,268,Smartwatch,Electronics,1,120.76,120.76,25.32
19852,2023-06-15,743,Microwave,Home & Kitchen,5,166.47,832.35,134.18
19853,2023-10-25,2342,Cycling Helmet,Sports,1,193.53,193.53,20.97
19854,2022-05-05,4073,Tablet,Electronics,3,126.28,378.84,103.22
19855,2023-06-20,4699,Jacket,Clothing,5,194.7,973.5,229.18
19856,2022-02-18,2017,Blender,Home & Kitchen,3,68.47,205.41,57.74
19857,2023-08-15,1244,Jeans,Clothing,3,118.75,356.25,47.56
19858,2022-03-15,655,Shampoo,Beauty,4,134.7,538.8,110.52
19859,2022-02-14,2171,Vacuum Cleaner,Home & Kitchen,1,72.29,72.29,10.01
19860,2023-07-04,4300,Shampoo,Beauty,5,90.34,451.7,48.84
19861,2023-12-20,2783,Yoga Mat,Sports,3,83.47,250.41,59.23
19862,2023-10-15,301,Smartwatch,Electronics,5,20.58,102.9,13.46
19863,2023-01-17,4092,Cycling Helmet,Sports,4,183.09,732.36,104.91
19864,2022-01-21,952,Air Fryer,Home & Kitchen,3,83.49,250.47,61.4
19865,2023-08-06,1352,Smartwatch,Electronics,5,48.91,244.55,31.44
19866,2023-06-09,3255,Headphones,Electronics,3,116.14,348.42,88.4
19867,2023-01-03,3350,Microwave,Home & Kitchen,2,100.2,200.4,29.02
19868,2023-04-06,2582,Cycling Helmet,Sports,5,152.12,760.6,80.89
19869,2023-04-24,3268,Skincare Set,Beauty,1,152.8,152.8,30.13
19870,2022-12-26,2821,T-Shirt,Clothing,1,16.14,16.14,2.14
19871,2022-02-19,4577,Hair Dryer,Beauty,4,13.29,53.16,7.53
19872,2024-01-11,3968,Hair Dryer,Beauty,3,12.98,38.94,6.98
19873,2022-03-31,250,Skincare Set,Beauty,3,145.9,437.7,81.92
19874,2023-07-17,4876,Laptop,Electronics,5,148.01,740.05,104.8
19875,2023-05-24,1612,Air Fryer,Home & Kitchen,5,191.15,955.75,219.69
19876,2022-01-01,585,Smartphone,Electronics,4,40.14,160.56,44.25
19877,2022-03-17,1499,Tablet,Electronics,5,136.79,683.95,132.55
19878,2023-05-28,2908,Treadmill,Sports,4,190.61,762.44,158.91
19879,2023-10-24,1228,Tablet,Electronics,3,56.05,168.15,37.85
19880,2023-08-07,2988,Headphones,Electronics,4,146.48,585.92,93.18
19881,2022-01-09,89,Air Fryer,Home & Kitchen,5,44.67,223.35,40.85
19882,2023-06-09,2717,Tablet,Electronics,3,92.91,278.73,53.78
19883,2022-02-08,2849,Yoga Mat,Sports,3,55.11,165.33,18.5
19884,2023-02-23,1935,Dress,Clothing,3,17.56,52.68,12.04
19885,2023-04-14,4560,Dress,Clothing,4,179.05,716.2,163.68
19886,2022-10-26,3990,Dumbbells,Sports,3,72.38,217.14,48.92
19887,2023-11-30,4925,Dress,Clothing,2,68.31,136.62,21.36
19888,2023-07-12,4149,Cookware Set,Home & Kitchen,4,198.69,794.76,117.54
19889,2022-10-14,735,Jeans,Clothing,5,173.54,867.7,108.62
19890,2022-11-03,3587,Dress,Clothing,3,148.35,445.05,110.8
19891,2022-05-31,2462,T-Shirt,Clothing,4,110.15,440.6,121.62
19892,2023-02-22,3373,Dumbbells,Sports,3,128.51,385.53,104.2
19893,2022-12-26,1705,Jacket,Clothing,3,25.16,75.48,15.39
19894,2022-02-22,2384,Cookware Set,Home & Kitchen,2,34.52,69.04,10.29
19895,2022-02-18,731,Sneakers,Clothing,4,20.47,81.88,12.33
19896,2022-04-19,1,Smartwatch,Electronics,5,151.06,755.3,190.21
19897,2024-01-27,4924,Air Fryer,Home & Kitchen,3,122.58,367.74,47.38
19898,2022-12-12,3835,Dumbbells,Sports,1,45.04,45.04,11.39
19899,2022-04-25,866,Tablet,Electronics,3,108.8,326.4,80.61
19900,2023-11-15,2758,Shampoo,Beauty,4,60.29,241.16,54.02
19901,2022-06-04,882,Smartphone,Electronics,1,22.02,22.02,6.3
19902,2022-05-10,3802,Cycling Helmet,Sports,4,156.4,625.6,128.4
19903,2022-08-27,4960,Microwave,Home & Kitchen,4,162.23,648.92,65.8
19904,2024-01-02,4846,Dress,Clothing,4,127.99,511.96,76.36
19905,2023-06-28,1812,Yoga Mat,Sports,2,126.13,252.26,69.2
19906,2023-02-02,3366,Skincare Set,Beauty,5,55.87,279.35,30.13
19907,2023-10-14,499,Blender,Home & Kitchen,3,194.63,583.89,147.25
19908,2022-07-22,1710,Sneakers,Clothing,4,31.11,124.44,29.26
19909,2022-10-28,3078,Vacuum Cleaner,Home & Kitchen,5,21.68,108.4,30.11
19910,2023-08-02,1875,Jacket,Clothing,3,128.63,385.89,91.58
19911,2023-02-03,1982,Makeup Kit,Beauty,3,16.31,48.93,8.03
19912,2023-02-13,1728,Skincare Set,Beauty,1,67.12,67.12,10.77
19913,2022-03-19,4033,Smartphone,Electronics,3,124.62,373.86,38.16
19914,2023-04-03,3450,Jeans,Clothing,5,59.55,297.75,79.31
19915,2022-02-16,3477,Sneakers,Clothing,4,27.87,111.48,22.37
19916,2023-03-03,2890,Skincare Set,Beauty,1,30.18,30.18,6.9
19917,2022-02-09,966,Shampoo,Beauty,5,157.06,785.3,196.21
19918,2023-01-14,3898,Dress,Clothing,1,182.1,182.1,29.34
19919,2023-07-06,2663,Blender,Home & Kitchen,5,87.64,438.2,120.97
19920,2022-10-18,838,Microwave,Home & Kitchen,3,132.1,396.3,60.18
19921,2023-01-07,4324,Laptop,Electronics,3,119.32,357.96,98.18
19922,2023-07-21,4444,Makeup Kit,Beauty,1,152.39,152.39,38.8
19923,2023-01-13,2099,Dress,Clothing,3,23.89,71.67,11.87
19924,2022-02-02,2717,Hair Dryer,Beauty,2,120.01,240.02,50.84
19925,2023-03-25,102,Perfume,Beauty,4,140.1,560.4,144.95
19926,2022-12-15,4344,Tennis Racket,Sports,1,25.18,25.18,6.18
19927,2022-04-24,3194,Cycling Helmet,Sports,3,97.63,292.89,37.83
19928,2022-01-26,1530,Jeans,Clothing,5,111.53,557.65,160.55
19929,2022-10-04,2615,Perfume,Beauty,4,102.67,410.68,86.28
19930,2022-08-27,1987,T-Shirt,Clothing,3,88.19,264.57,56.66
19931,2023-10-18,1336,Shampoo,Beauty,1,33.76,33.76,5.83
19932,2023-11-25,268,Smartwatch,Electronics,1,152.33,152.33,34.52
19933,2024-01-18,3034,Laptop,Electronics,4,28.09,112.36,26.02
19934,2023-01-28,3428,Yoga Mat,Sports,2,58.51,117.02,18.44
19935,2022-06-26,4377,Laptop,Electronics,3,144.16,432.48,68.86
19936,2023-06-11,3337,Sneakers,Clothing,5,97.76,488.8,82.01
19937,2023-04-08,2825,Tablet,Electronics,4,85.71,342.84,89.2
19938,2022-09-01,2622,Laptop,Electronics,4,138.53,554.12,76.94
19939,2023-12-31,4202,Laptop,Electronics,2,22.49,44.98,9.19
19940,2022-10-02,2103,Laptop,Electronics,1,45.27,45.27,10.12
19941,2022-11-14,1291,Cycling Helmet,Sports,4,30.52,122.08,18.41
19942,2023-11-25,4967,Yoga Mat,Sports,1,130.72,130.72,16.14
19943,2023-03-18,2146,Yoga Mat,Sports,5,139.96,699.8,91.17
19944,2023-07-21,3216,Dumbbells,Sports,5,21.72,108.6,18.84
19945,2024-01-29,4526,Smartwatch,Electronics,2,115.69,231.38,33.89
19946,2022-10-13,1168,Jeans,Clothing,1,185.59,185.59,33.09
19947,2022-04-22,94,Cookware Set,Home & Kitchen,2,100.7,201.4,53.0
19948,2022-09-26,4018,Cookware Set,Home & Kitchen,4,172.69,690.76,144.96
19949,2023-07-08,4602,Skincare Set,Beauty,2,19.74,39.48,10.07
19950,2022-03-03,1302,Vacuum Cleaner,Home & Kitchen,4,173.57,694.28,88.45
19951,2023-07-26,4523,Yoga Mat,Sports,2,100.18,200.36,42.31
19952,2023-01-20,2334,Air Fryer,Home & Kitchen,3,71.49,214.47,22.77
19953,2022-08-02,3159,Cookware Set,Home & Kitchen,5,45.53,227.65,59.04
19954,2022-08-03,3235,Sneakers,Clothing,2,199.37,398.74,68.66
19955,2023-11-22,3197,Shampoo,Beauty,2,119.3,238.6,71.34
19956,2022-10-29,3581,Laptop,Electronics,2,65.45,130.9,34.95
19957,2022-11-18,4615,Treadmill,Sports,4,174.86,699.44,184.71
19958,2023-04-20,3341,Blender,Home & Kitchen,1,97.96,97.96,16.78
19959,2023-02-15,3924,Hair Dryer,Beauty,2,156.32,312.64,32.97
19960,2022-01-03,25,Tennis Racket,Sports,5,112.75,563.75,72.03
19961,2022-02-11,669,T-Shirt,Clothing,5,81.57,407.85,43.22
19962,2023-07-12,389,Yoga Mat,Sports,3,63.42,190.26,54.94
19963,2023-04-13,4275,Blender,Home & Kitchen,4,158.98,635.92,96.41
19964,2022-02-17,677,Air Fryer,Home & Kitchen,2,80.32,160.64,41.53
19965,2022-07-03,3887,Skincare Set,Beauty,1,150.89,150.89,35.31
19966,2022-07-10,1231,Sneakers,Clothing,2,73.77,147.54,31.94
19967,2022-09-14,3369,Jacket,Clothing,1,111.97,111.97,27.94
19968,2022-07-27,3838,Dumbbells,Sports,3,157.64,472.92,140.32
19969,2022-08-19,527,Tablet,Electronics,2,13.21,26.42,3.71
19970,2023-06-22,3874,Makeup Kit,Beauty,1,133.22,133.22,31.17
19971,2023-05-05,3989,Smartphone,Electronics,4,90.64,362.56,42.97
19972,2023-05-04,1693,Tablet,Electronics,1,76.43,76.43,22.89
19973,2023-01-02,4160,Tennis Racket,Sports,3,41.94,125.82,24.98
19974,2022-10-11,2297,Laptop,Electronics,4,172.67,690.68,98.09
19975,2022-08-11,1315,Treadmill,Sports,4,33.31,133.24,21.45
19976,2022-06-04,1323,Tennis Racket,Sports,1,15.17,15.17,3.04
19977,2022-06-07,2367,Blender,Home & Kitchen,4,53.45,213.8,41.04
19978,2023-01-19,4914,Tablet,Electronics,5,109.81,549.05,118.94
19979,2023-04-20,1409,Jacket,Clothing,5,147.9,739.5,186.16
19980,2023-05-09,4901,Dumbbells,Sports,5,196.98,984.9,109.89
19981,2022-07-26,4168,Cookware Set,Home & Kitchen,3,123.29,369.87,102.47
19982,2023-01-12,2864,Makeup Kit,Beauty,3,69.24,207.72,51.62
19983,2023-06-19,2270,Jacket,Clothing,2,118.69,237.38,35.58
19984,2022-11-12,2654,Treadmill,Sports,3,155.98,467.94,74.2
19985,2023-06-17,3926,Skincare Set,Beauty,1,93.78,93.78,17.07
19986,2023-06-16,1793,Shampoo,Beauty,2,11.73,23.46,3.02
19987,2023-10-08,888,Hair Dryer,Beauty,2,76.96,153.92,35.52
19988,2022-12-16,827,Perfume,Beauty,5,96.96,484.8,81.07
19989,2022-04-20,273,Headphones,Electronics,1,142.75,142.75,25.4
19990,2022-02-09,208,Microwave,Home & Kitchen,3,45.21,135.63,29.57
19991,2022-08-08,997,Perfume,Beauty,3,141.45,424.35,72.74
19992,2023-09-28,45,Shampoo,Beauty,2,29.99,59.98,13.81
19993,2023-10-12,422,Makeup Kit,Beauty,5,179.92,899.6,136.86
19994,2022-12-03,729,Shampoo,Beauty,3,155.86,467.58,49.47
19995,2022-02-26,4246,Blender,Home & Kitchen,2,23.79,47.58,13.0
19996,2022-08-15,2368,T-Shirt,Clothing,5,128.12,640.6,164.67
19997,2024-01-13,4367,Dress,Clothing,2,133.95,267.9,72.38
19998,2022-09-28,3741,Tablet,Electronics,2,13.18,26.36,3.94
19999,2022-01-31,3025,Skincare Set,Beauty,4,98.28,393.12,97.11
20000,2022-03-24,1782,Jacket,Clothing,4,60.35,241.4,71.39
20001,2022-04-10,4862,Air Fryer,Home & Kitchen,4,128.46,513.84,110.61
20002,2023-06-16,4863,Makeup Kit,Beauty,4,76.42,305.68,49.33
20003,2023-07-14,1672,Perfume,Beauty,4,166.57,666.28,172.13
20004,2022-10-20,4236,Headphones,Electronics,4,88.41,353.64,66.65
20005,2022-10-04,1949,Skincare Set,Beauty,3,187.03,561.09,94.96
20006,2022-01-16,2962,Makeup Kit,Beauty,3,98.54,295.62,82.47
20007,2022-06-03,1333,Dress,Clothing,3,142.19,426.57,88.03
20008,2024-01-31,1226,Blender,Home & Kitchen,3,57.77,173.31,35.37
20009,2023-08-07,3820,Sneakers,Clothing,2,40.03,80.06,9.49
20010,2022-05-20,2500,Smartphone,Electronics,4,180.35,721.4,130.62
20011,2023-01-27,1823,Laptop,Electronics,1,186.41,186.41,18.76
20012,2024-01-28,872,Skincare Set,Beauty,4,61.65,246.6,48.72
20013,2023-12-02,815,Smartwatch,Electronics,2,24.14,48.28,9.19
20014,2022-02-23,3821,Hair Dryer,Beauty,4,161.75,647.0,67.57
20015,2022-10-04,2670,Dress,Clothing,3,71.79,215.37,50.1
20016,2024-01-24,592,Treadmill,Sports,2,160.85,321.7,61.11
20017,2022-01-06,710,Microwave,Home & Kitchen,5,195.05,975.25,101.07
20018,2023-09-27,3743,Sneakers,Clothing,4,58.27,233.08,63.75
20019,2022-11-27,3507,Smartwatch,Electronics,4,33.7,134.8,20.3
20020,2022-06-08,1358,Jacket,Clothing,5,78.58,392.9,92.57
20021,2023-12-01,3387,Smartwatch,Electronics,5,156.69,783.45,167.27
20022,2023-12-03,4849,Blender,Home & Kitchen,4,196.79,787.16,197.74
20023,2022-08-22,3186,Hair Dryer,Beauty,3,65.69,197.07,32.69
20024,2022-12-30,322,Sneakers,Clothing,5,181.01,905.05,192.92
20025,2022-11-19,1975,Smartphone,Electronics,1,58.67,58.67,7.49
20026,2022-07-26,3072,Cycling Helmet,Sports,5,101.41,507.05,55.0
20027,2022-11-10,1352,Blender,Home & Kitchen,4,91.79,367.16,102.29
20028,2022-04-17,2258,Air Fryer,Home & Kitchen,5,111.89,559.45,88.64
20029,2022-01-16,2935,Smartphone,Electronics,1,147.28,147.28,17.92
20030,2022-09-18,2087,Blender,Home & Kitchen,3,86.39,259.17,67.77
20031,2022-09-17,3854,Air Fryer,Home & Kitchen,3,182.17,546.51,106.8
20032,2022-12-04,4531,Skincare Set,Beauty,4,44.13,176.52,38.73
20033,2022-12-08,2139,Hair Dryer,Beauty,1,53.21,53.21,11.92
20034,2022-08-26,1753,Sneakers,Clothing,2,167.93,335.86,37.14
20035,2022-05-15,1053,Skincare Set,Beauty,2,31.92,63.84,6.67
20036,2023-03-19,4165,Makeup Kit,Beauty,5,162.56,812.8,127.38
20037,2022-08-14,958,Air Fryer,Home & Kitchen,2,90.29,180.58,29.35
20038,2023-05-10,820,Cycling Helmet,Sports,3,136.84,410.52,88.29
20039,2023-03-05,2325,Vacuum Cleaner,Home & Kitchen,5,126.61,633.05,168.38
20040,2022-05-23,2145,Yoga Mat,Sports,3,69.91,209.73,38.47
20041,2023-01-30,3830,Makeup Kit,Beauty,2,176.78,353.56,63.27
20042,2023-06-12,4424,Blender,Home & Kitchen,4,124.89,499.56,101.21
20043,2023-11-29,775,Jacket,Clothing,1,91.56,91.56,9.57
20044,2023-08-25,1468,Makeup Kit,Beauty,2,168.96,337.92,40.44
20045,2022-06-20,3797,Microwave,Home & Kitchen,3,88.67,266.01,58.88
20046,2023-08-25,1173,Laptop,Electronics,4,161.88,647.52,182.47
20047,2023-04-29,111,Microwave,Home & Kitchen,4,127.13,508.52,71.8
20048,2022-07-22,3067,Cookware Set,Home & Kitchen,1,92.35,92.35,14.7
20049,2022-11-22,1403,Jacket,Clothing,2,184.76,369.52,55.48
20050,2022-06-18,2722,Perfume,Beauty,1,165.82,165.82,43.98
20051,2022-05-09,2199,Dress,Clothing,5,189.11,945.55,194.49
20052,2022-11-12,1333,Skincare Set,Beauty,1,101.98,101.98,23.2
20053,2023-06-26,3580,Blender,Home & Kitchen,5,13.12,65.6,6.83
20054,2022-08-01,3034,Microwave,Home & Kitchen,3,116.65,349.95,91.63
20055,2022-05-04,88,Tablet,Electronics,1,51.79,51.79,10.14
20056,2023-11-24,4208,Hair Dryer,Beauty,5,80.42,402.1,80.93
20057,2022-09-15,2923,Skincare Set,Beauty,5,117.74,588.7,120.72
20058,2023-11-08,623,Microwave,Home & Kitchen,3,36.46,109.38,18.45
20059,2023-01-29,2207,Air Fryer,Home & Kitchen,3,13.63,40.89,4.4
20060,2022-01-08,1308,Yoga Mat,Sports,4,26.06,104.24,25.58
20061,2022-10-05,76,Air Fryer,Home & Kitchen,4,55.17,220.68,45.64
20062,2023-09-03,4141,Headphones,Electronics,2,36.73,73.46,10.32
20063,2023-05-12,2581,Smartwatch,Electronics,2,151.14,302.28,43.11
20064,2023-07-05,1771,Sneakers,Clothing,1,161.72,161.72,29.4
20065,2022-08-12,2116,Laptop,Electronics,5,11.0,55.0,8.83
20066,2022-12-16,1003,Yoga Mat,Sports,3,63.4,190.2,21.24
20067,2024-01-24,4934,T-Shirt,Clothing,4,19.1,76.4,18.3
20068,2023-04-12,392,Treadmill,Sports,4,108.86,435.44,129.65
20069,2022-09-17,4439,T-Shirt,Clothing,5,122.39,611.95,181.21
20070,2023-02-09,4732,Skincare Set,Beauty,2,147.69,295.38,47.98
20071,2022-01-27,4692,Dumbbells,Sports,4,154.64,618.56,102.32
20072,2023-12-14,738,Cycling Helmet,Sports,2,90.84,181.68,42.69
20073,2022-08-31,4445,Cycling Helmet,Sports,1,95.88,95.88,17.76
20074,2023-01-19,2472,Perfume,Beauty,1,102.57,102.57,14.55
20075,2022-06-25,1646,Dress,Clothing,5,173.04,865.2,189.49
20076,2022-12-31,4066,Air Fryer,Home & Kitchen,4,60.58,242.32,34.71
20077,2023-08-19,632,Blender,Home & Kitchen,5,71.96,359.8,107.62
20078,2022-08-28,11,Jeans,Clothing,1,23.83,23.83,4.12
20079,2024-01-20,4321,Jacket,Clothing,3,172.46,517.38,93.95
20080,2022-11-10,4675,Air Fryer,Home & Kitchen,4,17.73,70.92,11.97
20081,2022-05-01,1829,Makeup Kit,Beauty,1,95.07,95.07,19.27
20082,2023-05-20,1328,Yoga Mat,Sports,1,182.08,182.08,26.33
20083,2022-05-30,4948,Cookware Set,Home & Kitchen,4,77.06,308.24,90.46
20084,2023-07-20,3122,Microwave,Home & Kitchen,5,196.69,983.45,184.86
20085,2023-03-31,4838,Smartphone,Electronics,4,56.23,224.92,57.83
20086,2022-12-18,3104,Tablet,Electronics,1,109.32,109.32,23.27
20087,2022-06-20,262,Sneakers,Clothing,1,94.38,94.38,12.66
20088,2022-02-26,1617,Air Fryer,Home & Kitchen,2,39.24,78.48,8.91
20089,2023-03-20,540,Yoga Mat,Sports,4,118.97,475.88,67.22
20090,2024-01-27,2217,Shampoo,Beauty,4,127.32,509.28,103.47
20091,2023-06-14,1169,Tablet,Electronics,5,97.61,488.05,75.67
20092,2023-07-05,4325,Sneakers,Clothing,5,22.56,112.8,12.07
20093,2023-04-15,1292,Yoga Mat,Sports,4,64.11,256.44,40.22
20094,2022-12-10,3363,Microwave,Home & Kitchen,1,78.85,78.85,10.49
20095,2023-07-21,1069,Treadmill,Sports,1,87.72,87.72,18.81
20096,2022-06-09,819,Cookware Set,Home & Kitchen,3,62.08,186.24,35.92
20097,2023-09-29,4565,Microwave,Home & Kitchen,1,71.92,71.92,15.66
20098,2022-04-02,2528,Skincare Set,Beauty,5,74.46,372.3,60.16
20099,2023-02-10,1329,Headphones,Electronics,5,35.53,177.65,31.44
20100,2023-04-24,3533,T-Shirt,Clothing,2,141.06,282.12,57.14
20101,2022-02-14,4301,Yoga Mat,Sports,3,91.18,273.54,30.24
20102,2023-10-11,3703,Blender,Home & Kitchen,5,197.32,986.6,114.71
20103,2022-05-09,514,Vacuum Cleaner,Home & Kitchen,1,50.45,50.45,12.88
20104,2023-12-30,3611,Jacket,Clothing,5,24.42,122.1,31.85
20105,2023-10-26,175,T-Shirt,Clothing,3,157.51,472.53,130.14
20106,2024-01-07,532,Treadmill,Sports,2,88.67,177.34,18.53
20107,2024-01-23,417,Smartphone,Electronics,5,153.33,766.65,162.74
20108,2022-06-24,2355,Smartwatch,Electronics,4,62.33,249.32,60.88
20109,2022-09-26,2919,Jeans,Clothing,2,127.58,255.16,68.17
20110,2023-12-31,4295,Vacuum Cleaner,Home & Kitchen,2,23.75,47.5,14.02
20111,2023-09-20,3703,Smartphone,Electronics,5,134.28,671.4,152.9
20112,2022-11-07,1575,Vacuum Cleaner,Home & Kitchen,4,83.92,335.68,66.25
20113,2022-06-04,4823,Blender,Home & Kitchen,1,64.52,64.52,12.33
20114,2022-01-05,3859,Perfume,Beauty,2,35.19,70.38,7.93
20115,2023-10-30,2311,Smartwatch,Electronics,4,42.28,169.12,43.9
20116,2023-07-17,2140,Hair Dryer,Beauty,4,113.86,455.44,48.78
20117,2023-05-02,2557,Skincare Set,Beauty,3,79.63,238.89,65.99
20118,2023-01-12,4414,Smartwatch,Electronics,3,34.43,103.29,12.89
20119,2023-03-14,1781,Treadmill,Sports,4,99.84,399.36,40.92
20120,2022-05-30,4964,Headphones,Electronics,2,101.71,203.42,32.75
20121,2023-03-12,2744,Jacket,Clothing,5,37.34,186.7,20.42
20122,2022-11-12,3460,Headphones,Electronics,4,50.75,203.0,48.97
20123,2023-08-29,4413,Cycling Helmet,Sports,1,66.09,66.09,9.08
20124,2023-02-25,3123,T-Shirt,Clothing,5,50.54,252.7,47.77
20125,2023-10-17,1721,Shampoo,Beauty,2,168.05,336.1,64.97
20126,2022-12-25,1439,Dress,Clothing,4,114.51,458.04,55.8
20127,2022-01-17,2686,Dress,Clothing,5,188.2,941.0,255.73
20128,2022-09-18,4371,Jacket,Clothing,4,195.96,783.84,110.73
20129,2023-05-16,221,Vacuum Cleaner,Home & Kitchen,5,156.39,781.95,157.57
20130,2022-05-06,3926,Skincare Set,Beauty,2,90.23,180.46,33.64
20131,2023-03-12,4969,Jacket,Clothing,1,107.14,107.14,19.57
